run_id,seed,test_ratio,negative_strategy,negatives_per_source,k,algorithm,sources_evaluated,precision_at_k,hit_rate_at_k,mrr,positive_candidates,negative_candidates,runtime_seconds
seed42_degree_matched,42,0.2,degree_matched,100,10,jaccard,3728,0.140933,0.569206,0.341037,20867,372800,1.421753
seed42_degree_matched,42,0.2,degree_matched,100,20,jaccard,3728,0.114512,0.671406,0.341037,20867,372800,1.421753
seed42_degree_matched,42,0.2,degree_matched,100,1,adamic_adar,3728,0.170601,0.170601,0.301186,20867,372800,0.594924
seed42_degree_matched,42,0.2,degree_matched,100,3,adamic_adar,3728,0.154059,0.35059,0.301186,20867,372800,0.594924
seed42_degree_matched,42,0.2,degree_matched,100,5,adamic_adar,3728,0.141845,0.444206,0.301186,20867,372800,0.594924
seed42_degree_matched,42,0.2,degree_matched,100,10,adamic_adar,3728,0.126797,0.577521,0.301186,20867,372800,0.594924
seed42_degree_matched,42,0.2,degree_matched,100,20,adamic_adar,3728,0.104734,0.677039,0.301186,20867,372800,0.594924
seed42_degree_matched,42,0.2,degree_matched,100,1,personalized_pagerank,3728,0.184013,0.184013,0.306029,20867,372800,12.724142
seed42_degree_matched,42,0.2,degree_matched,100,3,personalized_pagerank,3728,0.150751,0.348176,0.306029,20867,372800,12.724142
seed42_degree_matched,42,0.2,degree_matched,100,5,personalized_pagerank,3728,0.134818,0.435354,0.306029,20867,372800,12.724142
seed42_degree_matched,42,0.2,degree_matched,100,10,personalized_pagerank,3728,0.113278,0.55177,0.306029,20867,372800,12.724142
seed42_degree_matched,42,0.2,degree_matched,100,20,personalized_pagerank,3728,0.092033,0.66309,0.306029,20867,372800,12.724142
seed42_degree_matched,42,0.2,degree_matched,100,1,resource_allocation,3728,0.180794,0.180794,0.30698,20867,372800,0.556191
seed42_degree_matched,42,0.2,degree_matched,100,3,resource_allocation,3728,0.154954,0.348444,0.30698,20867,372800,0.556191
seed42_degree_matched,42,0.2,degree_matched,100,5,resource_allocation,3728,0.141524,0.443938,0.30698,20867,372800,0.556191
seed42_degree_matched,42,0.2,degree_matched,100,10,resource_allocation,3728,0.127414,0.576448,0.30698,20867,372800,0.556191
seed42_degree_matched,42,0.2,degree_matched,100,20,resource_allocation,3728,0.106304,0.680258,0.30698,20867,372800,0.556191
seed42_degree_matched,42,0.2,degree_matched,100,1,preferential_attachment,3728,0.048015,0.048015,0.137523,20867,372800,0.155852
seed42_degree_matched,42,0.2,degree_matched,100,3,preferential_attachment,3728,0.048373,0.126341,0.137523,20867,372800,0.155852
seed42_degree_matched,42,0.2,degree_matched,100,5,preferential_attachment,3728,0.049142,0.193401,0.137523,20867,372800,0.155852
seed42_degree_matched,42,0.2,degree_matched,100,10,preferential_attachment,3728,0.050644,0.33235,0.137523,20867,372800,0.155852
seed42_degree_matched,42,0.2,degree_matched,100,20,preferential_attachment,3728,0.049008,0.491148,0.137523,20867,372800,0.155852
seed42_degree_matched,42,0.2,degree_matched,100,1,cosine_similarity,3728,0.216738,0.216738,0.335301,20867,372800,0.408901
seed42_degree_matched,42,0.2,degree_matched,100,3,cosine_similarity,3728,0.183387,0.380633,0.335301,20867,372800,0.408901
seed42_degree_matched,42,0.2,degree_matched,100,5,cosine_similarity,3728,0.165021,0.463519,0.335301,20867,372800,0.408901
seed42_degree_matched,42,0.2,degree_matched,100,10,cosine_similarity,3728,0.140773,0.569474,0.335301,20867,372800,0.408901
seed42_degree_matched,42,0.2,degree_matched,100,20,cosine_similarity,3728,0.115719,0.673552,0.335301,20867,372800,0.408901
seed42_degree_matched,42,0.2,degree_matched,100,1,sorensen,3728,0.222639,0.222639,0.341037,20867,372800,0.387422
seed42_degree_matched,42,0.2,degree_matched,100,3,sorensen,3728,0.187232,0.388412,0.341037,20867,372800,0.387422
seed42_degree_matched,42,0.2,degree_matched,100,5,sorensen,3728,0.167382,0.466202,0.341037,20867,372800,0.387422
seed42_degree_matched,42,0.2,degree_matched,100,10,sorensen,3728,0.140933,0.569206,0.341037,20867,372800,0.387422
seed42_degree_matched,42,0.2,degree_matched,100,20,sorensen,3728,0.114512,0.671406,0.341037,20867,372800,0.387422
seed42_degree_matched,42,0.2,degree_matched,100,1,target_indegree,3728,0.054185,0.054185,0.154603,20867,372800,0.127044
seed42_degree_matched,42,0.2,degree_matched,100,3,target_indegree,3728,0.054989,0.151824,0.154603,20867,372800,0.127044
seed42_degree_matched,42,0.2,degree_matched,100,5,target_indegree,3728,0.055526,0.235783,0.154603,20867,372800,0.127044
seed42_degree_matched,42,0.2,degree_matched,100,10,target_indegree,3728,0.051824,0.36427,0.154603,20867,372800,0.127044
seed42_degree_matched,42,0.2,degree_matched,100,20,target_indegree,3728,0.048954,0.508584,0.154603,20867,372800,0.127044
seed42_hard_2hop,42,0.2,hard_2hop,100,1,common_neighbors,3728,0.329131,0.329131,0.447876,20867,372800,0.28247
seed42_hard_2hop,42,0.2,hard_2hop,100,3,common_neighbors,3728,0.29417,0.515021,0.447876,20867,372800,0.28247
seed42_hard_2hop,42,0.2,hard_2hop,100,5,common_neighbors,3728,0.265021,0.588788,0.447876,20867,372800,0.28247
seed42_hard_2hop,42,0.2,hard_2hop,100,10,common_neighbors,3728,0.219635,0.670601,0.447876,20867,372800,0.28247
seed42_hard_2hop,42,0.2,hard_2hop,100,20,common_neighbors,3728,0.166282,0.734979,0.447876,20867,372800,0.28247
seed42_hard_2hop,42,0.2,hard_2hop,100,1,jaccard,3728,0.240343,0.240343,0.363244,20867,372800,0.899467
seed42_hard_2hop,42,0.2,hard_2hop,100,3,jaccard,3728,0.235962,0.404506,0.363244,20867,372800,0.899467
seed42_hard_2hop,42,0.2,hard_2hop,100,5,jaccard,3728,0.226448,0.493294,0.363244,20867,372800,0.899467
seed42_hard_2hop,42,0.2,hard_2hop,100,10,jaccard,3728,0.204721,0.631438,0.363244,20867,372800,0.899467
seed42_hard_2hop,42,0.2,hard_2hop,100,20,jaccard,3728,0.163117,0.731491,0.363244,20867,372800,0.899467
seed42_hard_2hop,42,0.2,hard_2hop,100,1,adamic_adar,3728,0.3353,0.3353,0.454657,20867,372800,0.394152
seed42_hard_2hop,42,0.2,hard_2hop,100,3,adamic_adar,3728,0.296763,0.521191,0.454657,20867,372800,0.394152
seed42_hard_2hop,42,0.2,hard_2hop,100,5,adamic_adar,3728,0.269206,0.597639,0.454657,20867,372800,0.394152
seed42_hard_2hop,42,0.2,hard_2hop,100,10,adamic_adar,3728,0.221808,0.682403,0.454657,20867,372800,0.394152
seed42_hard_2hop,42,0.2,hard_2hop,100,20,adamic_adar,3728,0.166497,0.735783,0.454657,20867,372800,0.394152
seed42_hard_2hop,42,0.2,hard_2hop,100,1,personalized_pagerank,3728,0.370708,0.370708,0.490882,20867,372800,12.753168
seed42_hard_2hop,42,0.2,hard_2hop,100,3,personalized_pagerank,3728,0.308476,0.552575,0.490882,20867,372800,12.753168
seed42_hard_2hop,42,0.2,hard_2hop,100,5,personalized_pagerank,3728,0.275805,0.628219,0.490882,20867,372800,12.753168
seed42_hard_2hop,42,0.2,hard_2hop,100,10,personalized_pagerank,3728,0.22323,0.717543,0.490882,20867,372800,12.753168
seed42_hard_2hop,42,0.2,hard_2hop,100,20,personalized_pagerank,3728,0.16765,0.79882,0.490882,20867,372800,12.753168
seed42_hard_2hop,42,0.2,hard_2hop,100,1,resource_allocation,3728,0.325912,0.325912,0.445902,20867,372800,0.3726
seed42_hard_2hop,42,0.2,hard_2hop,100,3,resource_allocation,3728,0.285587,0.505633,0.445902,20867,372800,0.3726
seed42_hard_2hop,42,0.2,hard_2hop,100,5,resource_allocation,3728,0.262607,0.59603,0.445902,20867,372800,0.3726
seed42_hard_2hop,42,0.2,hard_2hop,100,10,resource_allocation,3728,0.216014,0.678916,0.445902,20867,372800,0.3726
seed42_hard_2hop,42,0.2,hard_2hop,100,20,resource_allocation,3728,0.163305,0.734174,0.445902,20867,372800,0.3726
seed42_hard_2hop,42,0.2,hard_2hop,100,1,preferential_attachment,3728,0.215397,0.215397,0.34766,20867,372800,0.163309
seed42_hard_2hop,42,0.2,hard_2hop,100,3,preferential_attachment,3728,0.199124,0.398069,0.34766,20867,372800,0.163309
seed42_hard_2hop,42,0.2,hard_2hop,100,5,preferential_attachment,3728,0.18353,0.484979,0.34766,20867,372800,0.163309
seed42_hard_2hop,42,0.2,hard_2hop,100,10,preferential_attachment,3728,0.162312,0.615343,0.34766,20867,372800,0.163309
seed42_hard_2hop,42,0.2,hard_2hop,100,20,preferential_attachment,3728,0.137607,0.747049,0.34766,20867,372800,0.163309
seed42_hard_2hop,42,0.2,hard_2hop,100,1,cosine_similarity,3728,0.23176,0.23176,0.357559,20867,372800,0.316811
seed42_hard_2hop,42,0.2,hard_2hop,100,3,cosine_similarity,3728,0.226127,0.396727,0.357559,20867,372800,0.316811
seed42_hard_2hop,42,0.2,hard_2hop,100,5,cosine_similarity,3728,0.218723,0.498122,0.357559,20867,372800,0.316811
seed42_hard_2hop,42,0.2,hard_2hop,100,10,cosine_similarity,3728,0.19544,0.645655,0.357559,20867,372800,0.316811
seed42_hard_2hop,42,0.2,hard_2hop,100,20,cosine_similarity,3728,0.156921,0.732564,0.357559,20867,372800,0.316811
seed42_hard_2hop,42,0.2,hard_2hop,100,1,sorensen,3728,0.240343,0.240343,0.363244,20867,372800,0.30501
seed42_hard_2hop,42,0.2,hard_2hop,100,3,sorensen,3728,0.235962,0.404506,0.363244,20867,372800,0.30501
seed42_hard_2hop,42,0.2,hard_2hop,100,5,sorensen,3728,0.226448,0.493294,0.363244,20867,372800,0.30501
seed42_hard_2hop,42,0.2,hard_2hop,100,10,sorensen,3728,0.204721,0.631438,0.363244,20867,372800,0.30501
seed42_hard_2hop,42,0.2,hard_2hop,100,20,sorensen,3728,0.163117,0.731491,0.363244,20867,372800,0.30501
seed42_hard_2hop,42,0.2,hard_2hop,100,1,target_indegree,3728,0.293991,0.293991,0.420945,20867,372800,0.127845
seed42_hard_2hop,42,0.2,hard_2hop,100,3,target_indegree,3728,0.246871,0.473176,0.420945,20867,372800,0.127845
seed42_hard_2hop,42,0.2,hard_2hop,100,5,target_indegree,3728,0.220601,0.557135,0.420945,20867,372800,0.127845
seed42_hard_2hop,42,0.2,hard_2hop,100,10,target_indegree,3728,0.185542,0.667918,0.420945,20867,372800,0.127845
seed42_hard_2hop,42,0.2,hard_2hop,100,20,target_indegree,3728,0.151824,0.800161,0.420945,20867,372800,0.127845
seed100_random,100,0.2,random,100,1,common_neighbors,3728,0.380365,0.380365,0.500089,20867,372800,0.267573
seed100_random,100,0.2,random,100,3,common_neighbors,3728,0.318938,0.57779,0.500089,20867,372800,0.267573
seed100_random,100,0.2,random,100,5,common_neighbors,3728,0.282135,0.64324,0.500089,20867,372800,0.267573
seed100_random,100,0.2,random,100,10,common_neighbors,3728,0.227817,0.713788,0.500089,20867,372800,0.267573
seed100_random,100,0.2,random,100,20,common_neighbors,3728,0.169769,0.756974,0.500089,20867,372800,0.267573
seed100_random,100,0.2,random,100,1,jaccard,3728,0.282725,0.282725,0.418213,20867,372800,0.676746
seed100_random,100,0.2,random,100,3,jaccard,3728,0.268687,0.484979,0.418213,20867,372800,0.676746
seed100_random,100,0.2,random,100,5,jaccard,3728,0.253004,0.586373,0.418213,20867,372800,0.676746
seed100_random,100,0.2,random,100,10,jaccard,3728,0.218589,0.695815,0.418213,20867,372800,0.676746
seed100_random,100,0.2,random,100,20,jaccard,3728,0.168804,0.755901,0.418213,20867,372800,0.676746
seed100_random,100,0.2,random,100,1,adamic_adar,3728,0.382511,0.382511,0.503797,20867,372800,0.362813
seed100_random,100,0.2,random,100,3,adamic_adar,3728,0.320637,0.583423,0.503797,20867,372800,0.362813
seed100_random,100,0.2,random,100,5,adamic_adar,3728,0.283906,0.647532,0.503797,20867,372800,0.362813
seed100_random,100,0.2,random,100,10,adamic_adar,3728,0.23007,0.716202,0.503797,20867,372800,0.362813
seed100_random,100,0.2,random,100,20,adamic_adar,3728,0.169997,0.758047,0.503797,20867,372800,0.362813
seed100_random,100,0.2,random,100,1,personalized_pagerank,3728,0.404238,0.404238,0.536187,20867,372800,12.69422
seed100_random,100,0.2,random,100,3,personalized_pagerank,3728,0.340665,0.618294,0.536187,20867,372800,12.69422
seed100_random,100,0.2,random,100,5,personalized_pagerank,3728,0.299356,0.695815,0.536187,20867,372800,12.69422
seed100_random,100,0.2,random,100,10,personalized_pagerank,3728,0.238251,0.784603,0.536187,20867,372800,12.69422
seed100_random,100,0.2,random,100,20,personalized_pagerank,3728,0.172854,0.842006,0.536187,20867,372800,12.69422
seed100_random,100,0.2,random,100,1,resource_allocation,3728,0.363734,0.363734,0.490024,20867,372800,0.346461
seed100_random,100,0.2,random,100,3,resource_allocation,3728,0.309818,0.570815,0.490024,20867,372800,0.346461
seed100_random,100,0.2,random,100,5,resource_allocation,3728,0.27618,0.645386,0.490024,20867,372800,0.346461
seed100_random,100,0.2,random,100,10,resource_allocation,3728,0.22441,0.714324,0.490024,20867,372800,0.346461
seed100_random,100,0.2,random,100,20,resource_allocation,3728,0.166872,0.757511,0.490024,20867,372800,0.346461
seed100_random,100,0.2,random,100,1,preferential_attachment,3728,0.23632,0.23632,0.396101,20867,372800,0.158992
seed100_random,100,0.2,random,100,3,preferential_attachment,3728,0.222818,0.462983,0.396101,20867,372800,0.158992
seed100_random,100,0.2,random,100,5,preferential_attachment,3728,0.208745,0.575912,0.396101,20867,372800,0.158992
seed100_random,100,0.2,random,100,10,preferential_attachment,3728,0.182591,0.736052,0.396101,20867,372800,0.158992
seed100_random,100,0.2,random,100,20,preferential_attachment,3728,0.152025,0.889753,0.396101,20867,372800,0.158992
seed100_random,100,0.2,random,100,1,cosine_similarity,3728,0.279238,0.279238,0.416291,20867,372800,0.299454
seed100_random,100,0.2,random,100,3,cosine_similarity,3728,0.259388,0.482564,0.416291,20867,372800,0.299454
seed100_random,100,0.2,random,100,5,cosine_similarity,3728,0.24426,0.591202,0.416291,20867,372800,0.299454
seed100_random,100,0.2,random,100,10,cosine_similarity,3728,0.210891,0.701985,0.416291,20867,372800,0.299454
seed100_random,100,0.2,random,100,20,cosine_similarity,3728,0.162473,0.755901,0.416291,20867,372800,0.299454
seed100_random,100,0.2,random,100,1,sorensen,3728,0.282725,0.282725,0.418213,20867,372800,0.288588
seed100_random,100,0.2,random,100,3,sorensen,3728,0.268687,0.484979,0.418213,20867,372800,0.288588
seed100_random,100,0.2,random,100,5,sorensen,3728,0.253004,0.586373,0.418213,20867,372800,0.288588
seed100_random,100,0.2,random,100,10,sorensen,3728,0.218589,0.695815,0.418213,20867,372800,0.288588
seed100_random,100,0.2,random,100,20,sorensen,3728,0.168804,0.755901,0.418213,20867,372800,0.288588
seed100_random,100,0.2,random,100,1,target_indegree,3728,0.33235,0.33235,0.478891,20867,372800,0.215341
seed100_random,100,0.2,random,100,3,target_indegree,3728,0.276198,0.542382,0.478891,20867,372800,0.215341
seed100_random,100,0.2,random,100,5,target_indegree,3728,0.245547,0.638412,0.478891,20867,372800,0.215341
seed100_random,100,0.2,random,100,10,target_indegree,3728,0.204453,0.782994,0.478891,20867,372800,0.215341
seed100_random,100,0.2,random,100,20,target_indegree,3728,0.167208,0.934818,0.478891,20867,372800,0.215341
seed100_degree_matched,100,0.2,degree_matched,100,1,common_neighbors,3728,0.170064,0.170064,0.296492,20867,372800,0.369058
seed100_degree_matched,100,0.2,degree_matched,100,3,common_neighbors,3728,0.150304,0.342275,0.296492,20867,372800,0.369058
seed100_degree_matched,100,0.2,degree_matched,100,5,common_neighbors,3728,0.140665,0.441792,0.296492,20867,372800,0.369058
seed100_degree_matched,100,0.2,degree_matched,100,10,common_neighbors,3728,0.122961,0.559281,0.296492,20867,372800,0.369058
seed100_degree_matched,100,0.2,degree_matched,100,20,common_neighbors,3728,0.10342,0.671942,0.296492,20867,372800,0.369058
seed100_degree_matched,100,0.2,degree_matched,100,1,jaccard,3728,0.220225,0.220225,0.336855,20867,372800,1.410189
seed100_degree_matched,100,0.2,degree_matched,100,3,jaccard,3728,0.184371,0.377682,0.336855,20867,372800,1.410189
seed100_degree_matched,100,0.2,degree_matched,100,5,jaccard,3728,0.169045,0.460569,0.336855,20867,372800,1.410189
seed100_degree_matched,100,0.2,degree_matched,100,10,jaccard,3728,0.141443,0.566792,0.336855,20867,372800,1.410189
seed100_degree_matched,100,0.2,degree_matched,100,20,jaccard,3728,0.114565,0.675697,0.336855,20867,372800,1.410189
seed100_degree_matched,100,0.2,degree_matched,100,1,adamic_adar,3728,0.179453,0.179453,0.306119,20867,372800,0.603911
seed100_degree_matched,100,0.2,degree_matched,100,3,adamic_adar,3728,0.153165,0.349785,0.306119,20867,372800,0.603911
seed100_degree_matched,100,0.2,degree_matched,100,5,adamic_adar,3728,0.144689,0.454936,0.306119,20867,372800,0.603911
seed100_degree_matched,100,0.2,degree_matched,100,10,adamic_adar,3728,0.126153,0.569474,0.306119,20867,372800,0.603911
seed100_degree_matched,100,0.2,degree_matched,100,20,adamic_adar,3728,0.104842,0.679453,0.306119,20867,372800,0.603911
seed100_degree_matched,100,0.2,degree_matched,100,1,personalized_pagerank,3728,0.173283,0.173283,0.294479,20867,372800,12.777997
seed100_degree_matched,100,0.2,degree_matched,100,3,personalized_pagerank,3728,0.143866,0.331545,0.294479,20867,372800,12.777997
seed100_degree_matched,100,0.2,degree_matched,100,5,personalized_pagerank,3728,0.130526,0.42221,0.294479,20867,372800,12.777997
seed100_degree_matched,100,0.2,degree_matched,100,10,personalized_pagerank,3728,0.111534,0.538358,0.294479,20867,372800,12.777997
seed100_degree_matched,100,0.2,degree_matched,100,20,personalized_pagerank,3728,0.092851,0.666041,0.294479,20867,372800,12.777997
seed100_degree_matched,100,0.2,degree_matched,100,1,resource_allocation,3728,0.186159,0.186159,0.3117,20867,372800,0.568861
seed100_degree_matched,100,0.2,degree_matched,100,3,resource_allocation,3728,0.157189,0.3522,0.3117,20867,372800,0.568861
seed100_degree_matched,100,0.2,degree_matched,100,5,resource_allocation,3728,0.145386,0.448766,0.3117,20867,372800,0.568861
seed100_degree_matched,100,0.2,degree_matched,100,10,resource_allocation,3728,0.128085,0.574303,0.3117,20867,372800,0.568861
seed100_degree_matched,100,0.2,degree_matched,100,20,resource_allocation,3728,0.106156,0.684013,0.3117,20867,372800,0.568861
seed100_degree_matched,100,0.2,degree_matched,100,1,preferential_attachment,3728,0.05338,0.05338,0.143297,20867,372800,0.154664
seed100_degree_matched,100,0.2,degree_matched,100,3,preferential_attachment,3728,0.049803,0.130901,0.143297,20867,372800,0.154664
seed100_degree_matched,100,0.2,degree_matched,100,5,preferential_attachment,3728,0.051288,0.204936,0.143297,20867,372800,0.154664
seed100_degree_matched,100,0.2,degree_matched,100,10,preferential_attachment,3728,0.051529,0.339056,0.143297,20867,372800,0.154664
seed100_degree_matched,100,0.2,degree_matched,100,20,preferential_attachment,3728,0.049249,0.49088,0.143297,20867,372800,0.154664
seed100_degree_matched,100,0.2,degree_matched,100,1,cosine_similarity,3728,0.21647,0.21647,0.335196,20867,372800,0.407225
seed100_degree_matched,100,0.2,degree_matched,100,3,cosine_similarity,3728,0.18294,0.379828,0.335196,20867,372800,0.407225
seed100_degree_matched,100,0.2,degree_matched,100,5,cosine_similarity,3728,0.164968,0.459764,0.335196,20867,372800,0.407225
seed100_degree_matched,100,0.2,degree_matched,100,10,cosine_similarity,3728,0.141255,0.571352,0.335196,20867,372800,0.407225
seed100_degree_matched,100,0.2,degree_matched,100,20,cosine_similarity,3728,0.115866,0.679721,0.335196,20867,372800,0.407225
seed100_degree_matched,100,0.2,degree_matched,100,1,sorensen,3728,0.220225,0.220225,0.336855,20867,372800,0.385457
seed100_degree_matched,100,0.2,degree_matched,100,3,sorensen,3728,0.184371,0.377682,0.336855,20867,372800,0.385457
seed100_degree_matched,100,0.2,degree_matched,100,5,sorensen,3728,0.169045,0.460569,0.336855,20867,372800,0.385457
seed100_degree_matched,100,0.2,degree_matched,100,10,sorensen,3728,0.141443,0.566792,0.336855,20867,372800,0.385457
seed100_degree_matched,100,0.2,degree_matched,100,20,sorensen,3728,0.114565,0.675697,0.336855,20867,372800,0.385457
seed100_degree_matched,100,0.2,degree_matched,100,1,target_indegree,3728,0.057403,0.057403,0.155197,20867,372800,0.208666
seed100_degree_matched,100,0.2,degree_matched,100,3,target_indegree,3728,0.054363,0.152361,0.155197,20867,372800,0.208666
seed100_degree_matched,100,0.2,degree_matched,100,5,target_indegree,3728,0.05279,0.225322,0.155197,20867,372800,0.208666
seed100_degree_matched,100,0.2,degree_matched,100,10,target_indegree,3728,0.051314,0.359174,0.155197,20867,372800,0.208666
seed100_degree_matched,100,0.2,degree_matched,100,20,target_indegree,3728,0.049128,0.516094,0.155197,20867,372800,0.208666
seed100_hard_2hop,100,0.2,hard_2hop,100,1,common_neighbors,3728,0.333691,0.333691,0.453941,20867,372800,0.287591
seed100_hard_2hop,100,0.2,hard_2hop,100,3,common_neighbors,3728,0.294349,0.523605,0.453941,20867,372800,0.287591
seed100_hard_2hop,100,0.2,hard_2hop,100,5,common_neighbors,3728,0.265397,0.594421,0.453941,20867,372800,0.287591
seed100_hard_2hop,100,0.2,hard_2hop,100,10,common_neighbors,3728,0.21934,0.675966,0.453941,20867,372800,0.287591
seed100_hard_2hop,100,0.2,hard_2hop,100,20,common_neighbors,3728,0.165477,0.732833,0.453941,20867,372800,0.287591
seed100_hard_2hop,100,0.2,hard_2hop,100,1,jaccard,3728,0.24088,0.24088,0.363125,20867,372800,0.818277
seed100_hard_2hop,100,0.2,hard_2hop,100,3,jaccard,3728,0.239181,0.404506,0.363125,20867,372800,0.818277
seed100_hard_2hop,100,0.2,hard_2hop,100,5,jaccard,3728,0.227843,0.501341,0.363125,20867,372800,0.818277
seed100_hard_2hop,100,0.2,hard_2hop,100,10,jaccard,3728,0.203326,0.636266,0.363125,20867,372800,0.818277
seed100_hard_2hop,100,0.2,hard_2hop,100,20,jaccard,3728,0.16246,0.732296,0.363125,20867,372800,0.818277
seed100_hard_2hop,100,0.2,hard_2hop,100,1,adamic_adar,3728,0.340397,0.340397,0.459357,20867,372800,0.386132
seed100_hard_2hop,100,0.2,hard_2hop,100,3,adamic_adar,3728,0.297836,0.528702,0.459357,20867,372800,0.386132
seed100_hard_2hop,100,0.2,hard_2hop,100,5,adamic_adar,3728,0.268723,0.604345,0.459357,20867,372800,0.386132
seed100_hard_2hop,100,0.2,hard_2hop,100,10,adamic_adar,3728,0.220574,0.681062,0.459357,20867,372800,0.386132
seed100_hard_2hop,100,0.2,hard_2hop,100,20,adamic_adar,3728,0.165652,0.734442,0.459357,20867,372800,0.386132
seed100_hard_2hop,100,0.2,hard_2hop,100,1,personalized_pagerank,3728,0.363466,0.363466,0.483673,20867,372800,12.769944
seed100_hard_2hop,100,0.2,hard_2hop,100,3,personalized_pagerank,3728,0.30946,0.550697,0.483673,20867,372800,12.769944
seed100_hard_2hop,100,0.2,hard_2hop,100,5,personalized_pagerank,3728,0.276019,0.620708,0.483673,20867,372800,12.769944
seed100_hard_2hop,100,0.2,hard_2hop,100,10,personalized_pagerank,3728,0.223981,0.709227,0.483673,20867,372800,12.769944
seed100_hard_2hop,100,0.2,hard_2hop,100,20,personalized_pagerank,3728,0.167476,0.791041,0.483673,20867,372800,12.769944
seed100_hard_2hop,100,0.2,hard_2hop,100,1,resource_allocation,3728,0.329936,0.329936,0.450497,20867,372800,0.36731
seed100_hard_2hop,100,0.2,hard_2hop,100,3,resource_allocation,3728,0.285855,0.51985,0.450497,20867,372800,0.36731
seed100_hard_2hop,100,0.2,hard_2hop,100,5,resource_allocation,3728,0.259871,0.597639,0.450497,20867,372800,0.36731
seed100_hard_2hop,100,0.2,hard_2hop,100,10,resource_allocation,3728,0.214726,0.68133,0.450497,20867,372800,0.36731
seed100_hard_2hop,100,0.2,hard_2hop,100,20,resource_allocation,3728,0.162299,0.734442,0.450497,20867,372800,0.36731
seed100_hard_2hop,100,0.2,hard_2hop,100,1,preferential_attachment,3728,0.210837,0.210837,0.34377,20867,372800,0.16518
seed100_hard_2hop,100,0.2,hard_2hop,100,3,preferential_attachment,3728,0.194474,0.387607,0.34377,20867,372800,0.16518
seed100_hard_2hop,100,0.2,hard_2hop,100,5,preferential_attachment,3728,0.182135,0.479614,0.34377,20867,372800,0.16518
seed100_hard_2hop,100,0.2,hard_2hop,100,10,preferential_attachment,3728,0.164619,0.617489,0.34377,20867,372800,0.16518
seed100_hard_2hop,100,0.2,hard_2hop,100,20,preferential_attachment,3728,0.13801,0.750268,0.34377,20867,372800,0.16518
seed100_hard_2hop,100,0.2,hard_2hop,100,1,cosine_similarity,3728,0.237393,0.237393,0.363013,20867,372800,0.316729
seed100_hard_2hop,100,0.2,hard_2hop,100,3,cosine_similarity,3728,0.229435,0.402361,0.363013,20867,372800,0.316729
seed100_hard_2hop,100,0.2,hard_2hop,100,5,cosine_similarity,3728,0.218294,0.505365,0.363013,20867,372800,0.316729
seed100_hard_2hop,100,0.2,hard_2hop,100,10,cosine_similarity,3728,0.195628,0.653165,0.363013,20867,372800,0.316729
seed100_hard_2hop,100,0.2,hard_2hop,100,20,cosine_similarity,3728,0.156277,0.731223,0.363013,20867,372800,0.316729
seed100_hard_2hop,100,0.2,hard_2hop,100,1,sorensen,3728,0.24088,0.24088,0.363125,20867,372800,0.307042
seed100_hard_2hop,100,0.2,hard_2hop,100,3,sorensen,3728,0.239181,0.404506,0.363125,20867,372800,0.307042
seed100_hard_2hop,100,0.2,hard_2hop,100,5,sorensen,3728,0.227843,0.501341,0.363125,20867,372800,0.307042
seed100_hard_2hop,100,0.2,hard_2hop,100,10,sorensen,3728,0.203326,0.636266,0.363125,20867,372800,0.307042
seed100_hard_2hop,100,0.2,hard_2hop,100,20,sorensen,3728,0.16246,0.732296,0.363125,20867,372800,0.307042
seed100_hard_2hop,100,0.2,hard_2hop,100,1,target_indegree,3728,0.293723,0.293723,0.42101,20867,372800,0.208783
seed100_hard_2hop,100,0.2,hard_2hop,100,3,target_indegree,3728,0.248569,0.470494,0.42101,20867,372800,0.208783
seed100_hard_2hop,100,0.2,hard_2hop,100,5,target_indegree,3728,0.221084,0.552039,0.42101,20867,372800,0.208783
seed100_hard_2hop,100,0.2,hard_2hop,100,10,target_indegree,3728,0.184898,0.665773,0.42101,20867,372800,0.208783
seed100_hard_2hop,100,0.2,hard_2hop,100,20,target_indegree,3728,0.152387,0.803112,0.42101,20867,372800,0.208783
